Keyword,Country,Location,Language,Entities,Branded,Local,Navigational,Informational,Commercial,Transactional,SERP features,Volume,KD,CPC,Previous organic traffic,Current organic traffic,Organic traffic change,Current paid traffic,Previous position,Current position,Position change,Previous position kind,Previous URL,Current position kind,Current URL,Previous date,Current date
game world 127 rotiri,RO,Romania,Romanian,Game World Casino (Organization),true,false,false,true,true,false,"Video preview, Image pack",90,0,0.71,0,,,,28,,Lost,,https://legalbet.ro/centrul-de-pariere/spain-andorra-05-06-2024/,,,2024-06-11 14:31:32,
publicwin.ro,RO,Romania,,PublicWin (Organization),true,false,true,true,false,false,,200,43,0.89,0,0,0,,7,3,4,,https://legalbet.ro/feedback/publicwin/,,https://legalbet.ro/feedback/publicwin/,2024-06-11 00:45:02,2026-06-10 11:42:05
meci psg,RO,Romania,Romanian,Paris Saint-Germain (Organization),true,false,false,true,false,false,"Video preview, Image pack",100,4,0.07,0,,,,27,,Lost,,https://legalbet.ro/centrul-de-pariere/paris-saint-germain-barcelona-10-04-2024/,,,2024-06-22 01:47:26,
agentie betano,RO,Romania,Romanian,Betano (Organization),true,false,false,true,true,false,"Featured snippet, Thumbnail, Sitelinks, Image pack, Bottom ads, Paid sitelinks",100,6,1.54,0,,,,27,,Lost,,https://legalbet.ro/complaints/betano/,,,2024-06-27 11:01:22,
bonusuri superbet,RO,Romania,Romanian,Superbet (Organization),true,false,false,true,true,false,"Video preview, Image pack",200,4,5.25,0,,,,29,,Lost,,https://legalbet.ro/bonus/sets/bonus-superbet/,,,2024-06-26 13:25:48,
200 de rotiri gratuite,RO,Romania,Romanian,,false,false,false,true,true,false,"Image pack, Video preview, Bottom ads, Paid sitelinks",100,0,3.48,0,,,,27,,Lost,,https://legalbet.ro/bonus/netbet-casino-200-de-rotiri-gratuite-si-o-speciala-de-50-de-lei/,,,2024-06-26 12:47:08,
city real madrid,RO,Romania,English,Real Madrid (Organization),true,false,false,true,false,false,Video preview,150,1,0.13,0,,,,28,,Lost,,https://legalbet.ro/centrul-de-pariere/manchester-city-real-madrid-16-04-2024/,,,2024-06-23 14:54:00,
iasi sepsi,RO,Romania,Romanian,"Sepsi OSK (Organization), Iași (Location)",true,true,false,true,false,false,"Video preview, Image pack",200,0,,0,,,,29,,Lost,,https://legalbet.ro/centrul-de-pariere/sepsi-osk-sfantu-gheorghe-politehnica-iasi-19-01-2024/,,,2024-06-12 07:21:48,
biletul zilei cota 2,RO,Romania,Romanian,Cota 2 (Product),true,false,false,true,false,false,"Video preview, Image pack",100,12,0.21,0,,,,14,,Lost,,https://legalbet.ro/ponturi/cota-2/,,,2024-06-13 04:56:02,
meciuri din man city,RO,Romania,Romanian,Manchester City (Organization),true,false,false,true,false,false,"Video preview, Image pack",300,5,,0,,,,31,,Lost,,https://legalbet.ro/centrul-de-pariere/manchester-city-inter-10-06-2023-final/,,,2024-06-22 12:49:13,
al ettifaq - al-hilal,RO,Romania,,"Al-Ettifaq (Organization), Al-Hilal (Organization)",true,false,false,true,false,false,"Thumbnail, Video preview, Image pack",100,0,,0,,,,26,,Lost,,https://legalbet.ro/centrul-de-pariere/al-ettifaq-al-hilal-22-02-2024/,,,2024-06-13 03:54:59,
jackpot superbet,RO,Romania,English,Superbet (Organization),true,false,false,true,true,false,Video preview,200,4,2.28,0,,,,29,,Lost,,https://legalbet.ro/feedback/superbet/,,,2024-06-11 18:50:00,
fotbal gets bet,RO,Romania,Romanian,Get's Bet (Organization),true,false,false,true,true,false,"Sitelinks, Image pack, Video preview",300,0,0.57,0,,,,32,,Lost,,https://legalbet.ro/feedback/gets-bet/,,,2024-06-23 13:05:06,
fotbal real madrid barcelona,RO,Romania,Romanian,"Real Madrid (Organization), FC Barcelona (Organization)",true,false,false,true,false,false,"Video preview, Image pack",80,0,,0,,,,25,,Lost,,https://legalbet.ro/centrul-de-pariere/real-madrid-barcelona-21-04-2024/,,,2024-06-21 14:26:17,
goluri asiatice,RO,Romania,Romanian,,false,false,false,true,false,false,"Image pack, Video preview",450,0,0.52,0,,,,34,,Lost,,https://legalbet.ro/alegerea-editorului/liniile-asiatice-la-fotbal-pe-intelesul-tuturor/,,,2024-06-24 04:21:35,
meci craiova fcsb,RO,Romania,Romanian,"FCSB (Organization), Craiova (Location)",true,true,false,true,false,false,"Video preview, Image pack",150,1,,0,,,,28,,Lost,,https://legalbet.ro/centrul-de-pariere/universitatea-craiova-fcsb-11-05-2024/,,,2024-06-08 10:18:41,
meciuri fcsb vs farul constanța,RO,Romania,Romanian,"FCSB (Organization), Farul Constanța (Organization), Constanța (Location)",true,true,false,true,false,false,"Video preview, Image pack",100,0,,0,,,,27,,Lost,,https://legalbet.ro/centrul-de-pariere/fcsb-farul-03-02-2024/,,,2024-06-22 01:18:31,
meci rapid,RO,Romania,Romanian,Rapid (Organization),true,false,false,true,false,false,"Video preview, Image pack",5700,4,0.12,0,,,,42,,Lost,,https://legalbet.ro/centrul-de-pariere/echipe/rapid-bucuresti/,,,2024-06-27 18:23:32,
poli iasi meci azi,RO,Romania,Romanian,Poli Iași (Organization),true,true,false,true,false,false,"Video preview, Image pack",150,3,0.53,0,,,,29,,Lost,,https://legalbet.ro/centrul-de-pariere/politehnica-iasi-rapid-bucuresti-24-02-2024/,,,2024-06-27 03:10:30,
atlético madrid–real sociedad,RO,Romania,Spanish,"Atlético Madrid (Organization), Real Sociedad (Organization)",true,false,false,true,false,false,"Video preview, Image pack",200,0,,0,,,,29,,Lost,,https://legalbet.ro/centrul-de-pariere/real-sociedad-atletico-madrid-26-05-2024/,,,2024-06-15 17:18:48,
lyon - psg,RO,Romania,Romanian,"Lyon (Organization), Paris Saint-Germain (Organization)",true,false,false,true,false,false,"Video preview, Image pack",90,0,,0,,,,26,,Lost,,https://legalbet.ro/centrul-de-pariere/lyon-paris-saint-germain-25-05-2024/,,,2024-06-22 09:41:32,
bonusuri cazino,RO,Romania,Romanian,,false,false,false,true,true,false,Image pack,100,33,5.54,0,,,,27,,Lost,,https://legalbet.ro/cazinouri/bonusuri/,,,2024-06-10 07:49:39,
mozzart bet bonus fara depunere,RO,Romania,Romanian,Mozzart Bet (Organization),true,false,false,true,true,false,"Featured snippet, Thumbnail, Image pack, Video preview, Bottom ads, Paid sitelinks",100,1,1.11,0,,,,27,,Lost,,https://legalbet.ro/bonus/mozzart-casino-deschizi-cont-si-iei-50-de-rotiri-gratuite/,,,2024-06-09 07:31:30,
csu dinamo,RO,Romania,Romanian,"CSU (Organization), Dinamo Bucuresti (Organization)",true,false,false,true,false,false,"Video preview, Image pack",200,0,,0,,,,29,,Lost,,https://legalbet.ro/centrul-de-pariere/fc_craiova_1948-dinamo-bucuresti-20-04-2024/,,,2024-06-09 07:00:18,
cod promo favbet,RO,Romania,Romanian,Favbet (Organization),true,false,false,true,true,true,"Video preview, Image pack",250,0,2.59,0,,,,31,,Lost,,https://legalbet.ro/bonus/sets/bonus-favbet/,,,2024-06-21 10:34:22,
meciuri cfr cluj vs rapid bucureşti,RO,Romania,Romanian,"CFR Cluj (Organization), Rapid București (Organization)",true,false,false,true,false,false,"Video preview, Image pack",150,0,,0,,,,29,,Lost,,https://legalbet.ro/centrul-de-pariere/cfr-kluj-rapid-bucuresti-10-02-2024/,,,2024-06-12 12:42:46,
u cluj azi,RO,Romania,Romanian,U Cluj (Organization),true,false,false,true,false,false,"Video preview, Image pack",100,8,,0,,,,27,,Lost,,https://legalbet.ro/centrul-de-pariere/echipe/universitatea-cluj/,,,2024-06-20 01:07:06,
verificat bilet superbet,RO,Romania,Romanian,Superbet (Organization),true,false,false,true,false,false,"Video preview, Image pack",150,0,1.44,0,,,,28,,Lost,,https://legalbet.ro/scoala-pariurilor/superbet-verificare-bilet-online/,,,2024-06-08 16:12:16,
azi fotbal liga 1,RO,Romania,Romanian,Liga 1 (Event),true,false,false,true,false,false,"Image pack, Video preview",100,24,,0,,,,27,,Lost,,https://legalbet.ro/centrul-de-pariere/turnee/liga-i/,,,2024-06-08 15:43:39,
casa pariurilor craiova,RO,Romania,Romanian,"Casa Pariurilor (Organization), Craiova (Location)",true,true,false,true,false,false,"Local pack, Video preview, Image pack",80,0,0.49,0,,,,27,,Lost,,https://legalbet.ro/centrul-de-pariere/echipe/universitatea-craiova/,,,2024-06-24 02:18:40,
oțelul vs. dinamo bucurești,RO,Romania,Romanian,"Oțelul Galați (Organization), Dinamo Bucharest (Organization)",true,false,false,true,false,false,"Video preview, Image pack",150,0,,0,,,,28,,Lost,,https://legalbet.ro/centrul-de-pariere/ocelul-dinamo-bucuresti-06-04-2024/,,,2024-06-25 10:21:35,
napoli meci,RO,Romania,Romanian,Napoli (Organization),true,false,false,true,false,false,"Video preview, Image pack",200,1,,0,,,,30,,Lost,,https://legalbet.ro/centrul-de-pariere/echipe/napoli/,,,2024-06-26 23:52:11,
magic casino online,RO,Romania,English,Magic Casino (Organization),true,false,false,true,true,false,,150,2,5.74,0,,,,29,,Lost,,https://legalbet.ro/cazinouri/magic-jackpot/,,,2024-06-25 01:52:33,
program fotbal liga 1,RO,Romania,Romanian,Liga 1 (Event),true,false,false,true,false,false,"Video preview, Image pack",200,23,1.32,0,,,,26,,Lost,,https://legalbet.ro/centrul-de-pariere/turnee/liga-i/,,,2024-06-09 02:03:25,
shabab iasi,RO,Romania,Romanian,Shabab (Organization),true,true,false,true,true,false,"Thumbnail, Video preview",800,0,,0,,,,36,,Lost,,https://legalbet.ro/centrul-de-pariere/politehnica-iasi-fc_craiova_1948-06-04-2024/,,,2024-06-18 07:11:46,
meciurile zilei,RO,Romania,Romanian,,false,false,false,true,false,false,Sitelinks,200,62,0.05,1,0,-1,,4,5,-1,,https://legalbet.ro/centrul-de-pariere/astazi/,,https://legalbet.ro/centrul-de-pariere/astazi/,2024-06-12 16:06:35,2026-05-30 09:13:13
când joacă sorana cîrstea,RO,Romania,Romanian,Sorana Cîrstea (Person),false,false,false,true,false,false,"Image pack, Video preview",150,1,,0,,,,29,,Lost,,https://legalbet.ro/alegerea-editorului/sorana-cirstea-iga-swiatek-in-sferturi-la-indian-wells/,,,2024-06-12 09:01:49,
indianul. com,RO,Romania,,Indianul.com (Organization),true,false,true,true,false,false,Sitelinks,200,3,,0,,,,30,,Lost,,https://legalbet.ro/ponturi/luciano-darderi-vs-sumit-nagal-pronosticuri-tenis-perugia-open-marian/,,,2024-06-17 07:09:33,
voucher superbet,RO,Romania,Romanian,Superbet (Organization),true,false,false,true,true,false,Video preview,2300,0,0.99,0,,,,41,,Lost,,https://legalbet.ro/complaints/superbet/,,,2024-06-24 20:21:15,
cine transmite cfr cluj azi,RO,Romania,Romanian,CFR Cluj (Organization),true,false,false,true,false,false,Video preview,200,0,,0,,,,30,,Lost,,https://legalbet.ro/centrul-de-pariere/echipe/cfr-kluj/,,,2024-06-24 06:32:52,
winner casino online,RO,Romania,English,Winner Casino (Organization),true,false,true,true,true,true,,100,1,1.45,0,,,,27,,Lost,,https://legalbet.ro/cazinouri/winner/,,,2024-06-12 00:39:02,
fotbal azi liga 1,RO,Romania,Romanian,Liga 1 (Event),true,false,false,true,false,false,"Image pack, Video preview",250,20,0.07,0,,,,31,,Lost,,https://legalbet.ro/centrul-de-pariere/turnee/liga-i/,,,2024-06-27 20:42:06,
fotbal azi fcsb,RO,Romania,Romanian,FCSB (Organization),true,false,false,true,false,false,"Video preview, Image pack",150,16,,0,,,,29,,Lost,,https://legalbet.ro/centrul-de-pariere/echipe/FCSB/,,,2024-06-08 08:18:26,
rezultat liverpool,RO,Romania,Romanian,Liverpool FC (Organization),true,false,false,true,false,false,"Video preview, Image pack",90,3,,0,,,,27,,Lost,,https://legalbet.ro/centrul-de-pariere/liverpool-wolverhampton-wanderers-19-05-2024/,,,2024-06-12 18:01:25,
juventus meci,RO,Romania,Romanian,Juventus (Organization),true,false,false,true,false,false,"Video preview, Image pack",100,0,,0,,,,27,,Lost,,https://legalbet.ro/centrul-de-pariere/echipe/juventus/,,,2024-06-22 12:56:42,
liste poli iași vs sepsi,RO,Romania,Romanian,"Poli Iași (Organization), Sepsi (Organization)",true,true,false,true,false,false,"Image pack, Video preview",200,1,,0,,,,30,,Lost,,https://legalbet.ro/centrul-de-pariere/politehnica-iasi-rapid-bucuresti-24-02-2024/,,,2024-06-15 02:23:48,
superbet relatii clienti,RO,Romania,Romanian,Superbet (Organization),true,false,false,true,false,false,Image pack,100,1,1.01,0,,,,28,,Lost,,https://legalbet.ro/scoala-pariurilor/primul-pariu-la-superbet/,,,2024-06-23 06:49:52,
rapid dinamo,RO,Romania,Romanian,"FC Rapid București (Organization), Dinamo (Organization)",true,false,false,true,false,false,Video preview,100,0,1.78,0,,,,25,,Lost,,https://legalbet.ro/centrul-de-pariere/dinamo-bucuresti-rapid-bucuresti-27-01-2024/,,,2024-06-27 15:02:42,
meciuri tottenham,RO,Romania,Romanian,Tottenham Hotspur (Organization),true,false,false,true,false,false,"Video preview, Image pack",90,2,,0,,,,27,,Lost,,https://legalbet.ro/centrul-de-pariere/echipe/tottenham-hotspur/,,,2024-06-15 02:44:18,
cfr ucluj,RO,Romania,Romanian,"CFR Cluj (Organization), Universitatea Cluj (Organization)",true,false,false,true,false,false,"Video preview, Image pack",90,0,1.05,0,,,,27,,Lost,,https://legalbet.ro/centrul-de-pariere/cfr-kluj-universitatea-cluj-20-12-2023/,,,2024-06-08 07:15:41,
pariuri sportive oferta,RO,Romania,Romanian,,false,false,false,true,true,true,"Image pack, Video preview",80,50,1.12,0,,,,26,,Lost,,https://legalbet.ro/rating-oferta/,,,2024-06-14 03:53:25,
al nassr–al-ahli,RO,Romania,,"Al-Nassr (Organization), Al-Ahli (Organization)",true,false,false,true,false,false,"Video preview, Image pack",90,0,,0,,,,27,,Lost,,https://legalbet.ro/centrul-de-pariere/al-nassr-al-ahli-jeddah-21-09-2023-1/,,,2024-03-29 03:33:48,
liste oțelul galați vs poli iași,RO,Romania,Romanian,"Oțelul Galați (Organization), Poli Iași (Organization)",true,true,false,true,false,false,Image pack,200,1,,0,,,,30,,Lost,,https://legalbet.ro/centrul-de-pariere/politehnica-iasi-rapid-bucuresti-24-02-2024/,,,2024-06-11 22:42:39,
gameworld rotiri gratuite,RO,Romania,Romanian,Game World Casino (Organization),true,false,false,true,true,false,Video preview,150,0,1.05,0,,,,29,,Lost,,https://legalbet.ro/bonus/game-world-casino-100-de-rotiri-gratuite-la-verificarea-identitatii/,,,2024-06-18 11:34:02,
pariuri fotbal azi,RO,Romania,Romanian,,false,false,false,true,true,true,"Video preview, Image pack",200,32,0.56,0,,,,31,,Lost,,https://legalbet.ro/ponturi/sportul-fotbal/,,,2024-06-21 17:46:01,
csu craiova telekom,RO,Romania,Romanian,"Universitatea Craiova (Organization), Telekom Sport (Organization)",true,false,false,true,false,false,,80,5,,0,,,,27,,Lost,,https://legalbet.ro/centrul-de-pariere/universitatea-craiova-politehnica-iasi-16-12-2023/,,,2024-06-25 23:50:30,
fotbal24 live,RO,Romania,Romanian,Futbol24 (Organization),true,false,false,true,false,false,"Sitelinks, Video preview",150,8,1.52,0,,,,29,,Lost,,https://legalbet.ro/ponturi/sportul-fotbal/uefa-euro/,,,2024-06-13 19:46:19,
superbet jocuri gratis,RO,Romania,Romanian,Superbet (Organization),true,false,false,true,true,false,"Sitelinks, Video preview",450,0,0.67,0,,,,34,,Lost,,https://legalbet.ro/cazinouri/superbet/,,,2024-06-18 15:11:18,
meciuri din cupa mondială,RO,Romania,Romanian,World Cup (Event),false,false,false,true,false,false,"Videos, Video preview, Image pack",1000,2,,0,,,,38,,Lost,,https://legalbet.ro/centrul-de-pariere/astazi/,,,2024-06-24 21:26:35,
excelbet 111 rotiri gratuite,RO,Romania,Romanian,ExcelBet (Organization),true,false,false,true,true,false,Image pack,150,0,1.01,0,,,,31,,Lost,,https://legalbet.ro/bonus/player-bonus-suplimentar-de-30-de-lei-free-bet-sau-111-rotiri-gratuite/,,,2024-06-15 03:03:01,
meciuri din csu craiova,RO,Romania,Romanian,"CS Universitatea Craiova (Organization), Craiova (Location)",true,true,false,true,false,false,"Video preview, Image pack",600,3,7.22,0,,,,36,,Lost,,https://legalbet.ro/centrul-de-pariere/universitatea-craiova-fcsb-11-05-2024/,,,2024-06-27 20:03:52,
betstars,RO,Romania,Romanian,BetStars (Organization),true,false,false,true,true,false,"Image pack, Video preview",400,0,1.96,0,,,,4,,Lost,,https://legalbet.ro/case-de-pariuri/betstars/,,,2024-06-06 09:30:54,
bonus instant fara depunere,RO,Romania,Romanian,,false,false,false,true,true,false,Image pack,100,38,3.34,0,,,,28,,Lost,,https://legalbet.ro/cazinouri/bonusuri/bonusuri-fara-depunere/,,,2024-06-22 04:33:39,
fcu craiova meciuri,RO,Romania,Romanian,FC U Craiova 1948 (Organization),true,true,false,true,false,false,"Video preview, Image pack",150,3,,0,,,,29,,Lost,,https://legalbet.ro/centrul-de-pariere/echipe/fc_craiova_1948/,,,2024-06-24 07:32:33,
superbet creare cont,RO,Romania,Romanian,Superbet (Organization),true,false,true,false,true,true,"Sitelinks, Video preview, Image pack",90,7,5.41,0,,,,27,,Lost,,https://legalbet.ro/scoala-pariurilor/primul-pariu-la-superbet/,,,2024-06-21 00:41:19,
12xbet,RO,Romania,,12xBet (Organization),true,false,false,true,true,true,Sitelinks,350,0,0.42,,0,,,,4,New,,,,https://legalbet.ro/cazinouri/12xbet-casino/,,2026-06-21 16:59:08
meciuri tenis azi,RO,Romania,Romanian,,false,false,false,true,false,false,"Video preview, Image pack",350,9,,0,,,,34,,Lost,,https://legalbet.ro/ponturi/sportul-tenis/,,,2024-06-23 00:16:15,
fotbal liga 1 azi,RO,Romania,Romanian,Liga 1 (Event),true,false,false,true,false,false,Video preview,150,31,0.46,0,,,,29,,Lost,,https://legalbet.ro/centrul-de-pariere/turnee/liga-i/,,,2024-06-27 21:57:44,
fortuna verificare,RO,Romania,Romanian,Fortuna (Organization),true,false,false,true,false,false,Video preview,150,26,0.92,0,0,0,,21,4,17,,https://legalbet.ro/scoala-pariurilor/fortuna-bet-verificare-bilet-online/,,https://legalbet.ro/scoala-pariurilor/fortuna-bet-verificare-bilet-online/,2024-06-24 10:30:59,2026-05-28 17:24:58
rotiri gratuite unibet,RO,Romania,Romanian,Unibet (Organization),true,false,false,true,true,false,Image pack,80,0,2.43,0,,,,27,,Lost,,https://legalbet.ro/cazinouri/unibet/,,,2024-06-09 01:51:05,
excelent bet,RO,Romania,Romanian,ExcelBet (Organization),true,false,false,true,true,false,Sitelinks,400,0,0.74,0,0,0,,58,4,54,,https://legalbet.ro/complaints/excelbet/,,https://legalbet.ro/bonus/sets/excelbet-fara-depunere/,2024-05-27 11:51:14,2026-05-21 11:46:51
meciuri csu craiova,RO,Romania,Romanian,"Universitatea Craiova (Organization), Craiova (Location)",true,true,false,true,false,false,"Video preview, Image pack",100,1,,0,,,,28,,Lost,,https://legalbet.ro/centrul-de-pariere/universitatea-craiova-fcsb-11-05-2024/,,,2024-06-09 20:12:15,
wfl 10/20,RO,Romania,Romanian,Win for Life 10/20 (Event),true,false,false,true,false,false,Thumbnail,1500,0,0.49,0,,,,40,,Lost,,https://legalbet.ro/alegerea-editorului/loteria-win-for-life-1020-te-asteapta-cu-extrageri/,,,2024-06-22 08:14:25,
cazino vlad,RO,Romania,Romanian,Vlad Cazino (Organization),true,false,true,true,true,true,"Sitelinks, Thumbnail, Video preview, Image pack",150,5,2.73,0,,,,29,,Lost,,https://legalbet.ro/cazinouri/vlad-cazino/,,,2024-06-17 02:06:30,
cod bonus getsbet,RO,Romania,Romanian,GetsBet (Organization),true,false,false,true,true,false,"Video preview, Image pack",200,0,0.97,0,,,,31,,Lost,,https://legalbet.ro/bonus/sets/gets-bet-casino/,,,2024-06-11 19:20:13,
betano romania casino,RO,Romania,English,"Betano (Organization), Romania (Location)",true,false,false,true,true,false,"Sitelinks, Video preview, Bottom ads",150,12,2.13,0,,,,30,,Lost,,https://legalbet.ro/feedback/betano/,,,2024-06-20 16:06:38,
contact unibet,RO,Romania,English,Unibet (Organization),true,false,false,true,false,false,Image pack,100,0,1.05,0,,,,29,,Lost,,https://legalbet.ro/feedback/unibet/,,,2024-06-22 03:12:28,
live superbet,RO,Romania,English,Superbet (Organization),true,false,true,false,true,true,"Sitelinks, Video preview, Image pack",150,30,0.81,0,,,,30,,Lost,,https://legalbet.ro/feedback/superbet/,,,2024-06-21 03:02:50,
oferta superbet de azi,RO,Romania,Romanian,Superbet (Organization),true,false,false,true,true,false,"Video preview, Image pack",150,1,0.47,0,,,,30,,Lost,,https://legalbet.ro/centrul-de-pariere/maine/,,,2024-06-26 15:30:23,
